duplicate_group_id,duplicate_status_repaired,duplicate_match_level,duplicate_keep,listing_id,source,source_listing_id,url,city,neighborhood_clean,surface_m2,price_mad,bedrooms,bathrooms,title_raw,source_record_path
possible-c798c61708cc,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:244fa28d40ec9da5439d66a4,mubawab.ma,,,Tanger,Mozart,116.0,3000000.0,2.0,2.0,Appartement meublé à vendre – Place Mozart,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c7cd72986358,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:7608700,mubawab.ma,7608700.0,https://www.mubawab.ma/fr/a/7608700/appartement-4-chambres-r%C3%A9nov%C3%A9-neuf-gauthier,Casablanca,Gauthier,151.0,2265000.0,4.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c7cd72986358,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:242f05c76cc5f3dba88bea0a,mubawab.ma,,,Casablanca,Gauthier,151.0,2265000.0,4.0,2.0,Appartement 4 chambres rénové neuf GAUTHIER,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c8159b649610,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8271300,mubawab.ma,8271300.0,https://www.mubawab.ma/fr/a/8271300/appartement-de-3-chambres-%C3%A0-vendre-%C3%A0-ain-diab,Casablanca,Ain Diab,169.0,4950000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c8159b649610,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:c66d812d559f6753e68a836c,mubawab.ma,,,Casablanca,Ain Diab,169.0,4950000.0,3.0,3.0,Appartement de 3 chambres à vendre à Ain Diab,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c815ec361df3,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8311982,mubawab.ma,8311982.0,https://www.mubawab.ma/fr/a/8311982/appartement-en-vente-%C3%A0-californie-2-belles-chambres-cuisine-enti%C3%A8rement-%C3%A9quip%C3%A9e,Casablanca,Californie,123.0,1722000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c815ec361df3,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:07a9601bd390b35eea543ae7,mubawab.ma,,,Casablanca,Californie,123.0,1722000.0,2.0,2.0,Appartement en vente à Californie. 2 belles chambres. Cuis...,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c815ec361df3,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:bf46026ff8588b71437bb6b0,mubawab.ma,,,Casablanca,Californie,123.0,1722000.0,2.0,2.0,Joli appartement à vendre californie 123m²,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c83c18e43ead,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8344532,mubawab.ma,8344532.0,https://www.mubawab.ma/fr/a/8344532/californie-el%C3%A9gant-appartement-residence-ferm%C3%A9e,Casablanca,Californie,151.0,2120000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c83c18e43ead,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:ca2a905a80d4dc552db6d5d9,mubawab.ma,,,Casablanca,Californie,151.0,2120000.0,2.0,2.0,Californie Elégant appartement residence fermée,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c87237884829,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8373540,mubawab.ma,8373540.0,https://www.mubawab.ma/fr/a/8373540/bel-appartement-%C3%A0-vendre-%C3%A0-racine-5-pi%C3%A8ces-confortables-meubl%C3%A9,Casablanca,Racine,160.0,4850000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c87237884829,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:bef8cb34ba7f094a11950ae7,mubawab.ma,,,Casablanca,Racine,160.0,4850000.0,3.0,3.0,Bel appartement à vendre à Racine. 5 pièces confortables. ...,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c873f8bd00c5,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:9bf1b2c94bb8fa30aa9d1814,mubawab.ma,,https://www.mubawab.ma/fr/pa/8345887/bel-appartement-%C3%A0-vendre-%C3%A0-ain-diab-extension-surface-totale-113-m%C2%B2,Casablanca,Ain Diab Extension,113.0,1950000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c873f8bd00c5,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:2585c92a07b548423828ffe1,mubawab.ma,,,Casablanca,Ain Diab Extension,113.0,1950000.0,3.0,2.0,Bel appartement à vendre à Ain Diab Extension. Surface total...,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c88efdcefbb7,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8335058,mubawab.ma,8335058.0,https://www.mubawab.ma/fr/a/8335058/appartement-%C3%A0-vendre-129-m%C2%B2-3-chambres-bourgogne-ouest-casablanca,Casablanca,Bourgogne Ouest,129.0,1580000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c88efdcefbb7,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:4c299af63ac44d64ded31629,mubawab.ma,,,Casablanca,Bourgogne Ouest,129.0,1580000.0,3.0,2.0,"Appartement à vendre 129 m², 3 chambres Bourgogne Ouest Casa...",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c896138bffc7,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:0a654efedb41a0f1d6fb76cb,mubawab.ma,,https://www.mubawab.ma/fr/pa/8268251/vend-appartement-%C3%A0-majorelle-superficie-86-m%C2%B2,Marrakech,Majorelle,86.0,1634000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c896138bffc7,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:c16f14d754745d6e4288c2e8,mubawab.ma,,,Marrakech,Majorelle,86.0,1634000.0,2.0,2.0,Vend appartement à Majorelle. Superficie 86 m²,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c8a54cc37ce4,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8298231,mubawab.ma,8298231.0,https://www.mubawab.ma/fr/a/8298231/appartement-spacieux-267m2-%C3%A0-gauthier,Casablanca,Gauthier,267.0,3000000.0,4.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c8a54cc37ce4,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:21111ba471f77422c0285d96,mubawab.ma,,,Casablanca,Gauthier,267.0,3000000.0,4.0,2.0,Appartement spacieux 267m2 à Gauthier,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c8b0530ba1b8,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8281474,mubawab.ma,8281474.0,https://www.mubawab.ma/fr/a/8281474/appartement-%C3%A0-vendre-%C3%A0-oulfa-surface-totale-154-m%C2%B2,Casablanca,Oulfa,154.0,1700000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c8b0530ba1b8,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:899927fdc5cee3e3a55d8b4b,mubawab.ma,,,Casablanca,Oulfa,154.0,1700000.0,3.0,2.0,Appartement à vendre à Oulfa. Surface totale 154 m²,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c8cf13d6db1f,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8260245,mubawab.ma,8260245.0,https://www.mubawab.ma/fr/a/8260245/appartement-%C3%A0-vendre-123-m%C2%B2-2-chambres-beausite-casablanca,Casablanca,Beausite,123.0,1200000.0,2.0,1.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c8cf13d6db1f,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:e8863ae50465c0d4a9ef495b,mubawab.ma,,,Casablanca,Beausite,123.0,1200000.0,2.0,1.0,"Appartement à vendre 123 m², 2 chambres Beausite Casablanca",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c8d80dc25c99,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8137958,mubawab.ma,8137958.0,https://www.mubawab.ma/fr/a/8137958/appartement-%C3%A0-vendre-122m%C2%B2-casablanca-mers-sultan,Casablanca,Mers Sultan,122.0,1366400.0,3.0,1.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c8d80dc25c99,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:16d2b9bccab481e82553fd9f,mubawab.ma,,,Casablanca,Mers Sultan,122.0,1366400.0,3.0,1.0,Appartement à vendre 122m² Casablanca Mers Sultan,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c902310ebf74,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:1ec98509d55383f1839a180b,mubawab.ma,,https://www.mubawab.ma/fr/pa/8225682/appartement-en-vente-%C3%A0-tanja-balia-3-belles-chambres,Tanger,Tanja Balia,139.0,1946000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c902310ebf74,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:3c4dde9c4f481aa63374dc3a,mubawab.ma,,https://www.mubawab.ma/fr/pa/7964085/appartement-%C3%A0-vendre-%C3%A0-tanja-balia-tanger-surface-totale-139-m%C2%B2,Tanger,Tanja Balia,139.0,1946000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c9318cb0f5b4,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:07e70e341b93f5e5dd6df451,mubawab.ma,,,Rabat,Riyad,195.0,4700000.0,3.0,3.0,Vente d'un bel appartement à Riyad. 2 pièces confortables. C...,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c9318cb0f5b4,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:bcef3593a79947734a82a40a,mubawab.ma,,,Rabat,Riyad,195.0,4700000.0,3.0,3.0,Appartement en vente,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c9434903f623,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:03458c44066585b9c4768645,mubawab.ma,,https://www.mubawab.ma/fr/pa/8266115/appartement-en-vente-%C3%A0-beni-touzine-tanger-superficie-84-m%C2%B2-livr%C3%A9,Tanger,Beni Touzine,84.0,1070000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c9434903f623,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:18fd50dce403e74b83f5ebce,mubawab.ma,,,Tanger,Beni Touzine,84.0,1070000.0,3.0,2.0,Appartement en vente à Beni Touzine tanger. Superficie 84 m²...,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c9434903f623,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:a195dc9c4169490c79d0d106,mubawab.ma,,,Tanger,Beni Touzine,84.0,1070000.0,3.0,2.0,Appartement de standing à Tanger 84 m² Projet livré,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c9434903f623,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:dab2a26f639619766e954f7c,mubawab.ma,,,Tanger,Beni Touzine,84.0,1070000.0,3.0,2.0,Appartement 3 chambres de 84 m² à vendre Livré,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c944e001ac11,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8248699,mubawab.ma,8248699.0,https://www.mubawab.ma/fr/a/8248699/bel-appartement-%C3%A0-vendre-%C3%A0-ma%C3%A2rif-3-chambres-agr%C3%A9ables-r%C3%A9sidence-avec-concierge-climatisation-g%C3%A9n%C3%A9rale,Casablanca,Maârif,241.0,4820000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c944e001ac11,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:727b5722669b0dca91cbbd7e,mubawab.ma,,,Casablanca,Maârif,241.0,4820000.0,3.0,3.0,Bel appartement à vendre à Maârif. 3 chambres agréables. Rés...,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c976e59a4a0f,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8272722,mubawab.ma,8272722.0,https://www.mubawab.ma/fr/a/8272722/appartement-%C3%A0-vendre-98-m%C2%B2-2-chambres-bourgogne-ouest-casablanca,Casablanca,Bourgogne Ouest,98.0,1400000.0,2.0,1.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c976e59a4a0f,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:1057bf49dbdbe0ee8e7a5793,mubawab.ma,,,Casablanca,Bourgogne Ouest,98.0,1400000.0,2.0,1.0,Vend appt a casa,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c97cc7a04104,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:02cb259d1e312d65b8750145,mubawab.ma,,https://www.mubawab.ma/fr/pa/8355281/bel-appartement-%C3%A0-vendre-%C3%A0-hay-almassira-2-superficie-174-m%C2%B2,Casablanca,Hay Almassira 2,174.0,1827000.0,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c97cc7a04104,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:0e821b3fd90febadbd8593d2,mubawab.ma,,,Casablanca,Hay Almassira 2,174.0,1827000.0,,,Appartement en vente à Bournazil. Surface de 174 m²,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c97cc7a04104,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:6c6b39e196c520342d721110,mubawab.ma,,,Casablanca,Hay Almassira 2,174.0,1827000.0,,,Bel appartement à vendre à Hay Almassira 2. Superficie 174 m...,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c9a6fda62a07,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8374048,mubawab.ma,8374048.0,https://www.mubawab.ma/fr/a/8374048/appartement-%C3%A0-vendre-de-104-0-m%C2%B2-%C3%A0-casablanca-palmier-maarif,Casablanca,Palmier,104.0,2200000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c9a6fda62a07,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8390293,mubawab.ma,8390293.0,https://www.mubawab.ma/fr/a/8390293/appartement-r%C3%A9cent-104-m%C2%B2-%C3%A0-vendre-%E2%80%93-palmier,Casablanca,Palmier,104.0,2200000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c9a6fda62a07,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:beb978ee64e683d205183464,mubawab.ma,,,Casablanca,Palmier,104.0,2200000.0,2.0,2.0,"Appartement à Vendre de 104.0 m² à Casablanca, Palmier Maari...",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-c9dfd001787d,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8323910,mubawab.ma,8323910.0,https://www.mubawab.ma/fr/a/8323910/appartement-%C3%A0-vendre-de-116-0-m%C2%B2-%C3%A0-casablanca-la-gironde,Casablanca,La Gironde,116.0,1350000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-c9dfd001787d,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:98cd343173b45f88fe9e5ca0,mubawab.ma,,,Casablanca,La Gironde,116.0,1350000.0,2.0,2.0,"Appartement à Vendre de 116.0 m² à Casablanca, La Gironde",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-ca3397ce2aa1,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:36597601114ebefa600fb80c,mubawab.ma,,https://www.mubawab.ma/fr/pa/8236136/vend-appartement-%C3%A0-ain-diab-extension-surface-de-114-m%C2%B2,Casablanca,Ain Diab Extension,114.0,1550000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-ca3397ce2aa1,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:a546f178315a4f9854d9ca58,mubawab.ma,,,Casablanca,Ain Diab Extension,114.0,1550000.0,2.0,2.0,Vend appartement à Ain Diab Extension. Surface de 114 m²,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-ca9fe83a51e9,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8236634,mubawab.ma,8236634.0,https://www.mubawab.ma/fr/a/8236634/loft-%C3%A0-vendre-au-quartier-les-princesses,Casablanca,Les princesses,35.0,1000000.0,1.0,1.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-ca9fe83a51e9,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:2538d63fa0211dbd1060969a,mubawab.ma,,,Casablanca,Les princesses,35.0,1000000.0,1.0,1.0,Loft à vendre au Quartier les Princesses,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cab8e2bf8dff,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8353597,mubawab.ma,8353597.0,https://www.mubawab.ma/fr/a/8353597/appartement-%C3%A0-vendre-de-206-0-m%C2%B2-%C3%A0-casablanca-racine,Casablanca,Racine,206.0,3100000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-cab8e2bf8dff,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:fec8830390b95c2617ac47d2,mubawab.ma,,,Casablanca,Racine,206.0,3100000.0,3.0,3.0,"Appartement à Vendre de 206.0 m² à Casablanca, Racine",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-caea05ce79e8,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:101d8fda50a53812a3a149f9,mubawab.ma,,,Mohammedia,Wafa,130.0,1390000.0,2.0,1.0,Appartement à vendre avec ascenseur et terrasse,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-caea05ce79e8,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:197be90d4293d257d6e84c1b,mubawab.ma,,,Mohammedia,Wafa,130.0,1390000.0,2.0,1.0,Superbe appartement avec ascenseur et terrasse,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cb03ad01b633,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8337008,mubawab.ma,8337008.0,https://www.mubawab.ma/fr/a/8337008/appartement-%C3%A0-vendre-de-130-0-m%C2%B2-%C3%A0-casablanca-lusitania,Casablanca,Lusitania,130.0,1980000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-cb03ad01b633,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:5913390e5b1f467508562859,mubawab.ma,,,Casablanca,Lusitania,130.0,1980000.0,3.0,3.0,"Appartement à Vendre de 130.0 m² à Casablanca, Lusitania",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cb230752ec9a,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8362297,mubawab.ma,8362297.0,https://www.mubawab.ma/fr/a/8362297/tr%C3%A8s-bel-appartement-de-haute-finition-%C3%A0-belv%C3%A9d%C3%A8re,Casablanca,Belvédère,108.0,1400000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-cb230752ec9a,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:fb71218ca75159b92c83b9e6,mubawab.ma,,,Casablanca,Belvédère,108.0,1400000.0,3.0,2.0,Très bel appartement de haute finition à Belvédère,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cb359e3801d9,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:7909089,mubawab.ma,7909089.0,https://www.mubawab.ma/fr/a/7909089/appartement-%C3%A0-vendre-avec-vue-sur-mer-%C3%A0-ain-diab,Casablanca,Ain Diab,200.0,6800000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-cb359e3801d9,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:09e788c325a13856b7cfa2c8,mubawab.ma,,,Casablanca,Ain Diab,200.0,6800000.0,3.0,2.0,Appartement à vendre avec vue sur mer à Ain Diab,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cb8cdab002a4,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:da757c348dd3deafd30c72e3,mubawab.ma,,https://www.mubawab.ma/fr/pa/8268249/vend-appartement-%C3%A0-majorelle-2-chambres,Marrakech,Majorelle,63.0,1197000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-cb8cdab002a4,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:56960a1dd9bc2f7482a5a439,mubawab.ma,,,Marrakech,Majorelle,63.0,1197000.0,2.0,2.0,Vend appartement à Majorelle. 2 chambres,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cbbaa7b250c8,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8180472,mubawab.ma,8180472.0,https://www.mubawab.ma/fr/a/8180472/appartement-%C3%A0-vendre-de-252-0-m%C2%B2-%C3%A0-casablanca-racine,Casablanca,Racine,252.0,3350000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-cbbaa7b250c8,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:931a64d54a334f984b630b3f,mubawab.ma,,,Casablanca,Racine,252.0,3350000.0,3.0,3.0,"Appartement à Vendre de 252.0 m² à Casablanca, Racine",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cbcb7b2b1067,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8349532,mubawab.ma,8349532.0,https://www.mubawab.ma/fr/a/8349532/racine-appartement-3-chambres-%C3%A0-vendre,Casablanca,Racine,175.0,3150000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-cbcb7b2b1067,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:1a3a0bdf90cef15f5b7eca63,mubawab.ma,,,Casablanca,Racine,175.0,3150000.0,3.0,3.0,Racine appartement 3 chambres à vendre,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cbfc4c87a46b,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8365644,mubawab.ma,8365644.0,https://www.mubawab.ma/fr/a/8365644/bel-appartement-%C3%A0-vendre-ain-diab,Casablanca,Ain Diab,152.0,2800000.0,2.0,1.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-cbfc4c87a46b,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:91724be7f8b986253f4fd3ff,mubawab.ma,,,Casablanca,Ain Diab,152.0,2800000.0,2.0,1.0,Bel appartement à vendre AIN DIAB,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cc40479bfc88,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:35cf2445f76855a9c5168f45,mubawab.ma,,,Casablanca,Ferme Bretonne (Hay Arraha),72.0,1500000.0,2.0,2.0,Magnifique appartement ferme bretonne 72m,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cc40479bfc88,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:fc439f73fbd91a9db2d53255,mubawab.ma,,,Casablanca,Ferme Bretonne (Hay Arraha),72.0,1500000.0,2.0,2.0,Appart haut standing cfc ferme bretonne,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cc7ca5201d45,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:9bf4c3ee736998151e23fdb6,mubawab.ma,,,Marrakech,Boulevard Med 6,96.0,1800000.0,2.0,1.0,"Appartement Moderne titré à vendre, Gueliz Marrakech",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cc7ca5201d45,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:c93e3bd32448ec1e4e5fd94e,mubawab.ma,,,Marrakech,Boulevard Med 6,96.0,1800000.0,2.0,1.0,Magnifique Appartement rénové à neuf,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cc96f4763131,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8372467,mubawab.ma,8372467.0,https://www.mubawab.ma/fr/a/8372467/racine-appart-3-chambres-ensoleill%C3%A9,Casablanca,Racine,138.0,2800000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-cc96f4763131,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:c58efd59cf3e16d9e9322136,mubawab.ma,,,Casablanca,Racine,138.0,2800000.0,3.0,2.0,Racine appart 3 chambres Ensoleillé,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-ccc918e31645,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:c7008cff162e7baed1a6a190,mubawab.ma,,https://www.mubawab.ma/fr/pa/8242632/appartement-%C3%A0-vendre-%C3%A0-route-casablanca-surface-de-77-m%C2%B2,Marrakech,Route Casablanca,77.0,1655500.0,2.0,1.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-ccc918e31645,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:eeb81339848fda30b16e3c38,mubawab.ma,,,Marrakech,Route Casablanca,77.0,1655500.0,2.0,1.0,Appartement à vendre à Route Casablanca. Surface de 77 m²,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-cd2e9f005b70,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8368322,mubawab.ma,8368322.0,https://www.mubawab.ma/fr/a/8368322/appartement-%C3%A0-vendre-de-249-0-m%C2%B2-%C3%A0-casablanca-gauthier,Casablanca,Gauthier,249.0,4800000.0,3.0,4.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
