listing_id,outlier_decision,outlier_reasons,batch_id,property_type_repaired,city,surface_m2,price_mad,price_per_m2,bedrooms,bathrooms,title_raw,price_raw,url
mubawab.ma:content:1df90de652537ef551547b95,uncertain,surface_extreme,git_head_complete,appartement,Casablanca,631.0,6900000.0,10935.02,4.0,4.0,AFFAIRE A SAISIR. Appartement à vendre a racine Rue Ali Abd...,6 900 000 DH,
mubawab.ma:content:1e8184fd065bb4f9119d0730,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,60.0,2500000.0,41666.67,1.0,1.0,Bel Appartement vue sur la mosquée Hassan 2,2 500 000 DH,
mubawab.ma:content:1ea74e3992c39e07eb38f921,uncertain,bedrooms_above_8|price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,100.0,9400000.0,94000.0,9.0,2.0,Appartement à vendre à Bab Ghmat. Surface totale 100 m². B...,9 400 000 DH,
mubawab.ma:content:266dc89d788104f6e7b7e7f4,uncertain,price_per_m2_above_reference_p99,git_head_complete,unknown,Tanger,86.0,7600000.0,88372.09,2.0,1.0,Aprtment avender a bon etat,7 600 000 DH,
mubawab.ma:content:26e80ea92a02328eb35e852f,valid_extreme,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,99.0,4000000.0,40404.04,2.0,2.0,Appartement de Haut standing Malabata à VENDRE,4 000 000 DH,
mubawab.ma:content:302ddfe9b4019efd5b8af366,valid_extreme,surface_extreme,git_head_complete,unknown,Rabat,700.0,10000000.0,14285.71,4.0,3.0,Exceptionnel Penthouse haut standing Hay Riad,10 000 000 DH,
mubawab.ma:content:309fac010428d060d9a6f30a,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tétouan,85.0,7000000.0,82352.94,2.0,2.0,"Bel appartement à vendre au tetouan, touilaa, bien équipé av...",7 000 000 DH,
mubawab.ma:content:3144703a1dbdf6a61ccaa57b,uncertain,bathrooms_above_8,git_head_complete,appartement,Casablanca,236.0,2900000.0,12288.14,6.0,9.0,"Appartement à Vendre de 236.0 m² à Casablanca, Lissasfa",2 900 000 DH,
mubawab.ma:content:331987d8cf21463eab630223,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,145.0,11500000.0,79310.34,2.0,2.0,Appartement à vendre à Belvédère. Surface de 145 m². Porte b...,11 500 000 DH,
mubawab.ma:content:355f91c863f4a52c413953be,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,300.0,14500000.0,48333.33,3.0,3.0,Anfa Place/Vente Appartement 300m² Front de mer,14 500 000 DH,
mubawab.ma:content:3917dc291ad3a716c92435b8,uncertain,surface_extreme|price_above_p99,git_head_complete,unknown,Casablanca,680.0,14000000.0,20588.24,8.0,6.0,Vente en urgence,14 000 000 DH,
mubawab.ma:content:3a3955044762cc6cd5808e23,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,120.0,5350000.0,44583.33,2.0,2.0,Magnifique Appartement à l'Hivernage,5 350 000 DH,
mubawab.ma:content:3ad2999b00384b9fdb74c77f,uncertain,price_per_m2_above_reference_p99,git_head_complete,unknown,Marrakech,145.0,8000000.0,55172.41,2.0,3.0,"Residence Privée four seasons, M Avenue, Marrakech",8 000 000 DH,
mubawab.ma:content:3b5f40f83b3a09fc82cfece4,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,51.0,3500000.0,68627.45,3.0,1.0,Appartement en vente à Hay Targa. 3 belles chambres. Belle t...,3 500 000 DH,
mubawab.ma:content:3ed8234ad9051fb86fdb82c7,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Salé,82.0,7200000.0,87804.88,2.0,2.0,Vente d'un bel appartement à Hay Chmaou. Surface totale 82 m...,7 200 000 DH,
mubawab.ma:content:3fef4ab65cd56b12d51e9fa3,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,29.0,3500000.0,120689.66,2.0,2.0,Joli appartement vue mer en vente à Mnar,3 500 000 DH,
mubawab.ma:content:419ce600229ae97e890905f9,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Meknès,150.0,9300000.0,62000.0,3.0,3.0,Appartement à vendre à Hamria. Superficie 150 m². Salon trad...,9 300 000 DH,
mubawab.ma:content:435ebf09305f64eaea202a6c,uncertain,price_per_m2_above_reference_p99,git_head_complete,unknown,Tanger,190.0,8000000.0,42105.26,3.0,2.0,Résidence Océan – Tanger A VENDRE,8 000 000 DH,
mubawab.ma:content:44c0ccb25b00936d2f8f5d05,uncertain,price_above_p99,git_head_complete,unknown,Casablanca,350.0,11000000.0,31428.57,3.0,3.0,Bien d'exception à vendre à Ain Diab,11 000 000 DH,
mubawab.ma:content:464cad2c33cd9015c5196abd,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Béni Mellal,100.0,5000000.0,50000.0,2.0,1.0,Appartement à vendre à Béni Mellal. 2 chambres. Salon tradit...,5 000 000 DH,
mubawab.ma:content:468925bfd696aa86670ffd14,uncertain,surface_extreme,git_head_complete,appartement,Casablanca,717.0,3600000.0,5020.92,4.0,4.0,Bel appartement racine étage élevé,3 600 000 DH,
mubawab.ma:content:47532c1e6d31aedc2e35bfb3,valid_extreme,bedrooms_above_8,git_head_complete,riad,Marrakech,147.0,3900000.0,26530.61,10.0,2.0,Riad traditionnel à rénover au cœur de Bab dokkala,3 900 000 DH,
mubawab.ma:content:4d184318ca279ff233b2c5cd,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,113.0,4600000.0,40707.96,3.0,2.0,Bel appartement à vendre à Hivernage. 3 chambres. Jardin et...,4 600 000 DH,
mubawab.ma:content:507c8f5b341493919f81585a,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Salé,133.0,9000000.0,67669.17,4.0,2.0,Superbe appartement à vendre à Sala el Jadida. Surface de 13...,9 000 000 DH,
mubawab.ma:content:51aa18da87438f1b385a3511,valid_extreme,surface_extreme,git_head_complete,immeuble,Tanger,760.0,8000000.0,10526.32,3.0,2.0,Immeuble 7 appartement avec cafe 160m2,8 000 000 DH,
mubawab.ma:content:531b3fe7d7a4a123faef8cbb,uncertain,surface_extreme,git_head_complete,appartement,Casablanca,579.0,5500000.0,9499.14,5.0,2.0,"Appartement à vendre 579 m², 5 chambres Bourgogne Ouest Casa...",5 500 000 DH,
mubawab.ma:content:54410f53b587ecb37caeba03,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,362.0,20000000.0,55248.62,3.0,3.0,Appartement d’exception à la Corniche de Tanger,20 000 000 DH,
mubawab.ma:content:55907d5f03d428f58c0c39a5,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,89.0,9400000.0,105617.98,2.0,2.0,Vend appartement à Garage Allal. Superficie 89 m². Belle ter...,9 400 000 DH,
mubawab.ma:content:591a64276b02d759cd00e45f,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,40.0,1650000.0,41250.0,1.0,1.0,Vente d'un bel appartement à noria Marrakech,1 650 000 DH,
mubawab.ma:content:5b4d10559ae18f31cd475123,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,81.0,9000000.0,111111.11,2.0,1.0,Bel appartement à vendre à Samlalia. 2 chambres,9 000 000 DH,
mubawab.ma:content:5dcd6a222a1de64bc44fdaa6,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Salé,68.0,5600000.0,82352.94,2.0,2.0,Vente d'un bel appartement à Sidi Hajji. 1 Pièce. Imprenable...,5 600 000 DH,
mubawab.ma:content:5ef8c602148c3d6c6b3210a1,valid_extreme,surface_extreme,git_head_complete,immeuble,Casablanca,1200.0,4800000.0,4000.0,2.0,1.0,Immeuble à Vendre à Derb OMAR,4 800 000 DH,
mubawab.ma:content:61fc7bd18c292fff0508f85a,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,unknown,Casablanca,144.0,16000000.0,111111.11,4.0,2.0,Urgent a vendre a ain sebaa,16 000 000 DH,
mubawab.ma:content:63a6cd4ddef8214580b99f1a,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,125.0,14500000.0,116000.0,3.0,2.0,Appartement à vendre 125 m² Sidi abbad Marrakech,14 500 000 DH,
mubawab.ma:content:67db5a184a7a050781e8874f,uncertain,bathrooms_above_8,git_head_complete,appartement,Casablanca,148.0,4000000.0,27027.03,8.0,12.0,"Appartement à Vendre de 148.0 m² à Casablanca, Maarif",4 000 000 DH,
mubawab.ma:content:682115c4efc0df8f8ad707e5,uncertain,price_per_m2_above_reference_p99,git_head_complete,unknown,Agadir,120.0,9500000.0,79166.67,4.0,1.0,Apptement a vendre à hay mohammadi,9 500 000 DH,
mubawab.ma:content:68c38f03ef8cb736272856b8,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Fès,123.0,11000000.0,89430.89,3.0,2.0,Vend appartement à Fes City Center. 3 belles chambres. Bien...,11 000 000 DH,
mubawab.ma:content:68d03bf78e865b80f2f6145a,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,130.0,5500000.0,42307.69,2.0,3.0,À vendre – appartement prestigieux à l'hivernage,5 500 000 DH,
mubawab.ma:content:6a8a03e77b1348b79d76e1b0,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Agadir,116.0,13800000.0,118965.52,2.0,2.0,"Appartement, avendre à hay mohammadi",13 800 000 DH,
mubawab.ma:content:6b3dbcc1088fb5e4b0234f39,uncertain,price_per_m2_above_reference_p99,git_head_complete,unknown,Casablanca,129.0,5900000.0,45736.43,2.0,2.0,Une perle rare à CFC,5 900 000 DH,
mubawab.ma:content:6fad0ff321450df3dbfbe62f,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,65.0,3000000.0,46153.85,5.0,3.0,"Appartement à vendre 65 m², 5 chambres Derb Korea Casablanca",3 000 000 DH,
mubawab.ma:content:7069b89fef0e5ea6b038e550,valid_extreme,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,immeuble,Casablanca,300.0,16250000.0,54166.67,4.0,3.0,Vente immeuble,16 250 000 DH,
mubawab.ma:content:71e3468c728764103b647665,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Salé,66.0,3200000.0,48484.85,2.0,2.0,Appartement à vendre à salé Alaayayda rue Alhazem 2 belles c...,3 200 000 DH,
mubawab.ma:content:7379d0dfa513d14e561ebfca,uncertain,surface_extreme,git_head_complete,appartement,Casablanca,553.0,7300000.0,13200.72,5.0,4.0,Vente Appartement à racine,7 300 000 DH,
mubawab.ma:content:753f61ed28426b1d0bfafac1,valid_extreme,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,198.0,8500000.0,42929.29,2.0,2.0,"Appartement 198m² vue mer, haut standing",8 500 000 DH,
mubawab.ma:content:76394566a79fcbbeaf16cc48,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Rabat,181.0,7600000.0,41988.95,3.0,2.0,"Appartement à vendre 181 m², 3 chambres Hay Al Fath Rabat",7 600 000 DH,
mubawab.ma:content:77c14a35df24eaebf2bf9faf,valid_extreme,surface_extreme,git_head_complete,villa,Rabat,1699.0,10000000.0,5885.82,4.0,4.0,Villas à vendre,10 000 000 DH,
mubawab.ma:content:7b2960a0be14ffc0474e824f,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,161.0,10000000.0,62111.8,2.0,3.0,"Appartement à Vendre de 161.0 m² à Marrakech, Hivernage",10 000 000 DH,
mubawab.ma:content:7b41edc30f3b8e36d6a8e4bd,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,140.0,16000000.0,114285.71,3.0,2.0,Bel appartement à vendre à Les Portes de Marrakech. 1 Pièce...,16 000 000 DH,
mubawab.ma:content:7bd576393c3f399442da6766,valid_extreme,surface_extreme|price_above_p99,git_head_complete,immeuble,Rabat,1750.0,20000000.0,11428.57,3.0,2.0,Immeuble à vendre,20 000 000 DH,
mubawab.ma:content:7e506393a96192089f8a0e21,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Berrechid,101.0,4900000.0,48514.85,3.0,2.0,Superbe appartement à vendre à Berrechid. 2 pièces conforta...,4 900 000 DH,
mubawab.ma:content:7fd7e6aef0a9827a213d0c3c,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Mohammedia,64.0,4200000.0,65625.0,2.0,1.0,Superbe appartement à vendre en Centre Ville. 1 chambre. Esp...,4 200 000 DH,
mubawab.ma:content:82c97bb52e91ebf684682ee9,uncertain,price_per_m2_above_reference_p99,git_head_complete,unknown,Salé,111.0,6000000.0,54054.05,3.0,2.0,"Baie de la Mer, Résidence Privée de l'Hôtel Fairmont Sla",6 000 000 DH,
mubawab.ma:content:859bedcb093babff98ab1983,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Rabat,124.0,5100000.0,41129.03,2.0,2.0,Appartement à vendre à l’Orangeraie Souissi,5 100 000 DH,
mubawab.ma:content:86e66d1e16527bf550dc2a0a,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,57.0,5000000.0,87719.3,2.0,1.0,Vend appartement à Hay Hassani. 2 chambres agréables,5 000 000 DH,
mubawab.ma:content:86eaa2ab4064aaa8492dc548,valid_extreme,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,85.0,6000000.0,70588.24,1.0,1.0,Appartement de luxe vue mer – Corniche de Tanger,6 000 000 DH,
mubawab.ma:content:8b39208663f156b48db84786,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,77.0,8400000.0,109090.91,2.0,1.0,"Appartement à vendre à Tanger, proche Riad Ahlan",8 400 000 DH,
mubawab.ma:content:8e89bf312a3e7e821863643e,valid_extreme,surface_extreme|price_above_p99|bedrooms_above_8|bathrooms_above_8,git_head_complete,immeuble,Casablanca,1288.0,17500000.0,13586.96,20.0,10.0,Immeuble vide qui a ete deja utilse comme clinique,17 500 000 DH,
mubawab.ma:content:8ee84cfeb0fffede419acf16,uncertain,surface_extreme,git_head_complete,appartement,Casablanca,538.0,6300000.0,11710.04,6.0,4.0,"Appartement à Vendre de 538.0 m² à Casablanca, Racine",6 300 000 DH,
mubawab.ma:content:8f363adb9348dd199531a092,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,138.0,6000000.0,43478.26,2.0,2.0,Vente Magnifique appartement avec vue mer frontale à Anfapla...,6 000 000 DH,
mubawab.ma:content:8fa156f009d5c033bce2783e,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Salé,128.0,12000000.0,93750.0,3.0,2.0,Vend appartement à Tabriquet. Surface de 128 m². Salon Maroc...,12 000 000 DH,
mubawab.ma:content:9272a5692233a22d2e9aab9b,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,215.0,18000000.0,83720.93,3.0,3.0,Appartement premium à la Marina Bay,18 000 000 DH,
mubawab.ma:content:92ede13d81e01b68da126129,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,55.0,7600000.0,138181.82,2.0,1.0,Bel appartement meublé à Mesnana,7 600 000 DH,
mubawab.ma:content:94085ae1f666bf3ed0c23c06,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,82.0,8600000.0,104878.05,2.0,1.0,Appartement a vendre,8 600 000 DH,
mubawab.ma:content:9788d9be983de7c5b92f9818,uncertain,surface_extreme,git_head_complete,appartement,Casablanca,700.0,8500000.0,12142.86,5.0,6.0,"Appartement 400 m² 300 de terrasse, Gauthier",8 500 000 DH,
mubawab.ma:content:986b778d205c1dc4ef3f40f6,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,100.0,4000000.0,40000.0,2.0,2.0,Appartement en vente à Port Tanger ville. 2 belles chambres...,4 000 000 DH,
mubawab.ma:content:9c06509fb00c23c8b958f822,valid_extreme,price_per_m2_above_reference_p99,git_head_complete,immeuble,Casablanca,150.0,6500000.0,43333.33,3.0,1.0,Vente immeuble de 4 étages libre immédiatement,6 500 000 DH,
mubawab.ma:content:9d57c50d5c8ce701a3d00165,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,106.0,13400000.0,126415.09,2.0,2.0,Appartement à vendre Bd Taddart,13 400 000 DH,
mubawab.ma:content:9fda71b3ce99832163d1e5a7,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,113.0,4490000.0,39734.51,3.0,2.0,"Bel appartement au coeur de l'hivernage, Marrakech",4 490 000 DH,
mubawab.ma:content:9ff13d593b3231e1ecbeba7a,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Salé,92.0,6100000.0,66304.35,3.0,1.0,Appartement spacieux à hay Rizk,6 100 000 DH,
mubawab.ma:content:a003c792f3490cac20beba0a,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Oujda,94.0,4900000.0,52127.66,2.0,1.0,Appartement à l'achat à Boustane. 2 chambres agréables,4 900 000 DH,
mubawab.ma:content:a58911580d7e82916add8a2e,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,114.0,14500000.0,127192.98,2.0,2.0,Appartement à vendre ain borja,14 500 000 DH,
mubawab.ma:content:a656e6de6312bca6a6c87f52,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,96.0,5000000.0,52083.33,2.0,3.0,Vente Appartement 96 m² PLAYA Tanger Ref: VZ414,5 000 000 DH,
mubawab.ma:content:a6ab2631a36e90ed79810f69,uncertain,surface_extreme,git_head_complete,appartement,Casablanca,704.0,7800000.0,11079.55,7.0,7.0,"Appartement à Vendre de 704.0 m² à Casablanca, Hopitaux",7 800 000 DH,
mubawab.ma:content:a7469b23b26ba3f4ebd3d4df,valid_extreme,price_per_m2_above_reference_p99,git_head_complete,unknown,Marrakech,60.0,3390000.0,56500.0,1.0,1.0,"Pied à terre de Luxe à l'Hivernage, Marrakech",3 390 000 DH,
mubawab.ma:content:a83fa4d9e382ea986d1e9f65,uncertain,surface_extreme,git_head_complete,appartement,Agadir,600.0,8900000.0,14833.33,6.0,4.0,Appartement à vendre à Iligh. 6 chambres. Zones vertes et as...,8 900 000 DH,
mubawab.ma:content:aebd09f2d0ff20b97235002f,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,85.0,3500000.0,41176.47,2.0,2.0,À VENDRE – Appartement Meublé Vue Mer,3 500 000 DH,
mubawab.ma:content:b225930f8e92f962481ade44,valid_extreme,bedrooms_above_8,git_head_complete,immeuble,Oujda,160.0,1959000.0,12243.75,9.0,4.0,Vente immeuble R plus 2 2 façade,1 959 000 DH,
mubawab.ma:content:b3877a25ff8f391e14ea64c4,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,100.0,4800000.0,48000.0,2.0,1.0,Marina bay appartement,4 800 000 DH,
mubawab.ma:content:b7258a32b3c76cd5deb6a639,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,58.0,6000000.0,103448.28,2.0,1.0,Appartement en vente à Azli. 3 grandes pièces. Bien meublé,6 000 000 DH,
mubawab.ma:content:bb0ebfa0c818de6821cdb304,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Agadir,110.0,4900000.0,44545.45,2.0,2.0,A vendre appartement à Marina agadir Vu Mer,4 900 000 DH,
mubawab.ma:content:bd1dcd1bd0ef12e145ddd5cc,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,78.0,7900000.0,101282.05,2.0,2.0,Appartement à l'achat à Oulfa. 2 grandes pièces. Places de p...,7 900 000 DH,
mubawab.ma:content:bee24d40a1a1ca87f06f5e17,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,120.0,12000000.0,100000.0,3.0,2.0,Appartement à vendre à Bourgogne Ouest. 6 pièces confortabl...,12 000 000 DH,
mubawab.ma:content:bfa93374c19572bf60836c23,uncertain,surface_extreme,git_head_complete,unknown,Marrakech,650.0,7625000.0,11730.77,4.0,5.0,Un coup de coeur ou rien,7 625 000 DH,
mubawab.ma:content:c3e73e70a266761014102cc5,valid_extreme,price_per_m2_above_reference_p99,git_head_complete,appartement,Rabat,180.0,7600000.0,42222.22,3.0,3.0,Appartement haut standing A vendre,7 600 000 DH,
mubawab.ma:content:c58781039e291f3a4adea874,uncertain,price_above_p99,git_head_complete,appartement,Casablanca,350.0,11000000.0,31428.57,3.0,3.0,"Vente Appartement d'exception 350m2 3chambres Ain Diab, Casa...",11 000 000 DH,
mubawab.ma:content:c6d4600c0002b991329a95d7,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Salé,123.0,5500000.0,44715.45,2.0,2.0,Vente d'un bel appartement signé Fairmont,5 500 000 DH,
mubawab.ma:content:c759c13b836919ac5b150a3f,uncertain,bedrooms_above_8,git_head_complete,appartement,Salé,81.0,1400000.0,17283.95,9.0,4.0,"Appartement à Vendre de 81.0 m² à Salé, Cherkaoui Marzouka",1 400 000 DH,
mubawab.ma:content:cb0b335f12bffaeded12db94,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,87.0,3500000.0,40229.89,2.0,2.0,Bel appartement à vendre à city center tanger tous neuf meu...,3 500 000 DH,
mubawab.ma:content:cf5c8bf4189921756fa4fac6,uncertain,surface_extreme,git_head_complete,unknown,Casablanca,700.0,7500000.0,10714.29,6.0,4.0,Rooftop à l'achat à Gauthier. 6 belles chambres. Meublé,7 500 000 DH,
mubawab.ma:content:d0038bcbc3b95228c9555091,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,60.0,5000000.0,83333.33,2.0,1.0,Appartement a vendre Tanja Balya Tanger,5 000 000 DH,
mubawab.ma:content:d09a8c124564aa2cb192d4dc,valid_extreme,price_above_p99,git_head_complete,unknown,Rabat,300.0,11000000.0,36666.67,4.0,4.0,Penthouse F4 rénové récemment à vendre à l’Orangeraie Souiss...,11 000 000 DH,
mubawab.ma:content:d64f966e85b2b50553919275,valid_extreme,surface_extreme|price_above_p99|bedrooms_above_8|bathrooms_above_8,git_head_complete,immeuble,Casablanca,851.0,20000000.0,23501.76,17.0,15.0,Immeuble de rapport entierement renove a vendre –mers sultan...,20 000 000 DH,
mubawab.ma:content:d661a418062644fbc504e850,valid_extreme,price_per_m2_above_reference_p99,git_head_complete,immeuble,Tanger,100.0,5460000.0,54600.0,7.0,5.0,Immeuble de standing avec piscine,5 460 000 DH,
mubawab.ma:content:d793d8c30fe5a84e332a6b5c,uncertain,surface_extreme,git_head_complete,appartement,Casablanca,559.0,6950000.0,12432.92,4.0,3.0,Grand appartement Racine Extension,6 950 000 DH,
mubawab.ma:content:d7e2d8ff7a5288f95af849de,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Kénitra,130.0,12000000.0,92307.69,4.0,2.0,Appartement à vendre,12 000 000 DH,
mubawab.ma:content:d9456aea1dce411199dbd9e0,valid_extreme,price_per_m2_above_reference_p99,git_head_complete,unknown,Tanger,75.0,4000000.0,53333.33,2.0,2.0,Penthouse 360 au cœur d’Iberia,4 000 000 DH,
mubawab.ma:content:ddbbe58d5bc6c3c0560515ca,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Agadir,93.0,9100000.0,97849.46,3.0,2.0,Appart agadir,9 100 000 DH,
mubawab.ma:content:df4d4632bd9328f4cc84f839,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,55.0,3500000.0,63636.36,2.0,1.0,Appartement a vendre,3 500 000 DH,
mubawab.ma:content:e0b86226f444aeafafd44d29,uncertain,price_per_m2_above_reference_p99,git_head_complete,unknown,Casablanca,14.0,680000.0,48571.43,1.0,1.0,Snack équipe avandre,680 000 DH,
mubawab.ma:content:e1f39f77f9b839c51b28ec96,uncertain,surface_extreme,git_head_complete,unknown,Salé,507.0,3600000.0,7100.59,7.0,4.0,Affaire investissement locatif sale bettana,3 600 000 DH,
mubawab.ma:content:e3a7e669d02a8f794d35fccf,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,124.0,6510000.0,52500.0,3.0,2.0,Appartement 124 m² – Élégance & Vue Mer à Malabata Hills,6 510 000 DH,
mubawab.ma:content:e449a5be630b664db33db670,uncertain,surface_extreme,git_head_complete,appartement,Rabat,990.0,10000000.0,10101.01,7.0,8.0,"Appartement à Vendre de 990.0 m² à Rabat, Haut Agdal",10 000 000 DH,
mubawab.ma:content:e4bdb210e622850645fd3209,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Salé,82.0,8700000.0,106097.56,3.0,2.0,Appartement en vente à Andalouss. 3 belles chambres. Résid...,8 700 000 DH,
mubawab.ma:content:e8ee7b6ccff4298c21108928,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Fès,116.0,6000000.0,51724.14,2.0,2.0,Appartement à vendre à Route ain Chkaf. 2 chambres agréable...,6 000 000 DH,
mubawab.ma:content:e9907a76b75d32a1604ed2ca,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,90.0,10000000.0,111111.11,2.0,2.0,Vend appartement à Bernoussi. 1 Pièce. Meublé,10 000 000 DH,
mubawab.ma:content:ea6caef6ab84516d775345a8,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,150.0,6300000.0,42000.0,2.0,3.0,Appartement d’exception à la vente – Casablanca Marina,6 300 000 DH,
mubawab.ma:content:ebd7e046295ef28f1fa2b8d0,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Agadir,104.0,12000000.0,115384.62,2.0,2.0,Appartement meublé a vendre à hay houda,12 000 000 DH,
mubawab.ma:content:ec6804ce13e240c112f61912,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,unknown,Fès,280.0,34000000.0,121428.57,1.0,2.0,Ma ville Fès dans le quartier Wadi Fès,34 000 000 DH,
mubawab.ma:content:eebdca8dd8fb802a7ef23e1a,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,92.0,9200000.0,100000.0,2.0,1.0,Vente d'un bel appartement à Derb Ben Houmane. Superficie 9...,9 200 000 DH,
mubawab.ma:content:f22c6d808b4f52d15edc4616,uncertain,surface_extreme,git_head_complete,appartement,Casablanca,538.0,6300000.0,11710.04,5.0,2.0,Vente Appartement à racine,6 300 000 DH,
mubawab.ma:content:f474fe12fd64fbb1624456d8,valid_extreme,price_per_m2_above_reference_p99,git_head_complete,riad,Marrakech,93.0,5900000.0,63440.86,4.0,4.0,Riad Élégant Titré au Cœur de la Kasbah,5 900 000 DH,
mubawab.ma:content:f9f39e54b05cc116dd9c2c04,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,54.0,2450000.0,45370.37,3.0,3.0,Vente d'un bel appartement à Maârif Extension. Surface de 54...,2 450 000 DH,
mubawab.ma:content:fbd263350a24fe3906baa065,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,130.0,5300000.0,40769.23,2.0,2.0,"Appartement à Hivernage, piscine jardin, Marrakech: à vendr...",5 300 000 DH,
mubawab.ma:content:fcdf0f4b21ad1e906c7150d4,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Agadir,75.0,8000000.0,106666.67,2.0,2.0,Bel appartement à vendre à Hay Salam. 2 belles chambres. T...,8 000 000 DH,
mubawab.ma:content:fd9f688c40ffa682931e47ad,valid_extreme,price_per_m2_above_reference_p99,git_head_complete,studio,Tanger,66.0,3000000.0,45454.55,1.0,1.0,"Luxueux studios très confortable, plein centre",3 000 000 DH,
