listing_id,source,source_listing_id,city,neighborhood,region,latitude,longitude,surface_m2,bedrooms,bathrooms,furnished_status,parking,balcony,sea_view,price_mad,price_per_m2,property_type,transaction_type,publication_date,publication_date_status,scraped_at,url,validation_status,validation_reasons,deduplication_status,duplicate_of,title_raw,price_raw,location_raw,details_raw,source_record_path
mubawab.ma:native:8265995,mubawab.ma,8265995,Casablanca,Triangle d'Or,Casablanca-Settat,,,273.0,3.0,3.0,furnished,yes,unknown,unknown,4000000.0,14652.01,appartement,sale,,unknown,Wed Sep 02 2026 12:19:56 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8265995/appartement-%C3%A0-vendre-de-273-0-m%C2%B2-%C3%A0-casablanca-triangle-d-or,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:435842576614ddf7e18abe3f,mubawab.ma,,Casablanca,Palmier,Casablanca-Settat,,,68.0,2.0,2.0,unknown,unknown,unknown,unknown,1580000.0,23235.29,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Nouveau Projet au Palmier – Appartements 2 Chambres Haut Sta...,1 580 000 DH,"Palmier, Casablanca",68 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:5a3b68c5c7bf6a50fe147855,mubawab.ma,,Casablanca,Sidi Moumen,Casablanca-Settat,,,137.0,2.0,1.0,unknown,unknown,unknown,unknown,1050000.0,7664.23,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à vendre 137 m², 2 chambres Sidi Moumen Casablan...",1 050 000 DH,"Sidi Moumen, Casablanca",137 m² 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:6823d9adef308194b1cc9eba,mubawab.ma,,Casablanca,Palmier,Casablanca-Settat,,,82.0,2.0,2.0,unknown,unknown,unknown,unknown,1720000.0,20975.61,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement haut standing à saisir,1 720 000 DH,"Palmier, Casablanca",82 m² 2 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8372029,mubawab.ma,8372029,Marrakech,l’Hivernage,Marrakech-Safi,,,91.0,2.0,1.0,unknown,yes,unknown,unknown,1850000.0,20329.67,appartement,sale,,unknown,Wed Sep 02 2026 21:45:26 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8372029/belle-opportunit%C3%A9-%C3%A0-l%E2%80%99hivernage-%E2%80%93-2-chambres-avec-parking-titr%C3%A9,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8400577,mubawab.ma,8400577,Casablanca,Oulfa,Casablanca-Settat,,,48.0,1.0,1.0,furnished,unknown,unknown,unknown,5530000.0,115208.33,appartement,sale,,unknown,Wed Sep 02 2026 06:42:09 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8400577/appartement-%C3%A0-vendre-au-c%C5%93ur-de-haj-fath-oulfa,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:6265a8214ffd757ce16c11fc,mubawab.ma,,Témara,Abbadi,Rabat-Salé-Kenitra,,,136.0,3.0,2.0,unknown,unknown,unknown,unknown,1280000.0,9411.76,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre à Témara – Lotissement Abbadi شقة للبي...,1 280 000 DH,"Abbadi, Temara",136 m² 4 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:04bf7f4f0338b314aaee1bc9,mubawab.ma,,Casablanca,Belvédère,Casablanca-Settat,,,106.0,3.0,2.0,unknown,unknown,unknown,unknown,1280000.0,12075.47,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à Vendre de 106.0 m² à Casablanca, Belvedere Roc...",1 280 000 DH,"Belvédère, Casablanca",106 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8354717,mubawab.ma,8354717,Casablanca,Maârif,Casablanca-Settat,,,127.0,3.0,2.0,unknown,unknown,yes,unknown,1500000.0,11811.02,appartement,sale,,unknown,Wed Sep 02 2026 07:19:41 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8354717/vente-appartement-maarif,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:8d0f5012dc4eb001148d5a8d,mubawab.ma,,Marrakech,Camp Al Ghoul,Marrakech-Safi,,,50.0,1.0,1.0,unknown,unknown,unknown,unknown,1200000.0,24000.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement quartier Victor Hugo,1 200 000 DH,"Camp Al Ghoul, Marrakech",50 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:f0a61c1cabd23906e5500640,mubawab.ma,,Casablanca,Mers Sultan,Casablanca-Settat,,,146.0,2.0,2.0,unknown,unknown,unknown,unknown,1900000.0,13013.7,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à Vendre de 146.0 m² à,1 900 000 DH,"Mers Sultan, Casablanca",146 m² 4 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:url:393c1249f763236c4a844ba7,mubawab.ma,,Marrakech,seulement 5 minutes de la gare de,Marrakech-Safi,,,52.0,1.0,1.0,furnished,yes,unknown,unknown,676000.0,13000.0,appartement,sale,,unknown,Wed Sep 02 2026 17:12:48 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/pa/8154985/vente-d-un-bel-appartement-%C3%A0-ain-mezouar-gueliz-1-chambre,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:9f9794446d1f9bb28280e32c,mubawab.ma,,Casablanca,Tantonville,Casablanca-Settat,,,143.0,3.0,3.0,unknown,unknown,unknown,unknown,1800000.0,12587.41,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,À Vendre – Bel Appartement de 143 m² Casablanca,1 800 000 DH,"Tantonville, Casablanca",143 m² 4 Pièces 3 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8192185,mubawab.ma,8192185,Casablanca,Maârif Extension,Casablanca-Settat,,,132.0,3.0,2.0,furnished,yes,unknown,unknown,1980000.0,15000.0,appartement,sale,,unknown,Wed Sep 02 2026 12:20:48 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8192185/appartement-%C3%A0-vendre-de-132-0-m%C2%B2-%C3%A0-casablanca-maarif-extension,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:f6907c16ca6d1a1e571d23f7,mubawab.ma,,Casablanca,Hay Hassani,Casablanca-Settat,,,63.0,2.0,1.0,unknown,unknown,unknown,unknown,460000.0,7301.59,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement a vendre hay hassani,460 000 DH,"Hay Hassani, Casablanca",63 m² 2 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:68c38f03ef8cb736272856b8,mubawab.ma,,Fès,Fes City Center,Fez-Meknes,,,123.0,3.0,2.0,unknown,unknown,unknown,unknown,11000000.0,89430.89,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vend appartement à Fes City Center. 3 belles chambres. Bien...,11 000 000 DH,"Fes City Center, Fès",123 m² 1 Pièce 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c77970e782f2bc6a4947281f,mubawab.ma,,Marrakech,Guéliz,Marrakech-Safi,,,60.0,1.0,1.0,unknown,unknown,unknown,unknown,960000.0,16000.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Votre futur T2 Idéal premier achat ou investissement,960 000 DH,"Guéliz, Marrakech",60 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:393827bbe3bab126d0c20568,mubawab.ma,,Casablanca,Racine,Casablanca-Settat,,,150.0,3.0,2.0,unknown,unknown,unknown,unknown,2000000.0,13333.33,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Bel emplacement triangle d or,2 000 000 DH,"Racine, Casablanca",150 m² 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8317965,mubawab.ma,8317965,Casablanca,Gauthier,Casablanca-Settat,,,180.0,4.0,2.0,furnished,yes,yes,unknown,2500000.0,13888.89,appartement,sale,,unknown,Wed Sep 02 2026 06:52:00 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8317965/appartement-180-m%C2%B2-6eme-%C3%A9tage-gauthier,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:31fdeaff1fa9b303dc3572ee,mubawab.ma,,Casablanca,Oasis,Casablanca-Settat,,,128.0,3.0,2.0,unknown,unknown,unknown,unknown,2076000.0,16218.75,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Un Appartement agréable à Vendre,2 076 000 DH,"Oasis, Casablanca",128 m² 4 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:de20d465f6e01607224a4718,mubawab.ma,,Casablanca,Al Qods,Casablanca-Settat,,,111.0,3.0,2.0,unknown,unknown,unknown,unknown,1500000.0,13513.51,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à vendre 111 m², 3 chambres Addaman Casablanca",1 500 000 DH,"Al Qods, Casablanca",111 m² 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8314039,mubawab.ma,8314039,Agadir,le quartier recherché Islane à,Souss-Massa,,,144.0,3.0,2.0,unknown,unknown,unknown,unknown,1950000.0,13541.67,appartement,sale,,unknown,Wed Sep 02 2026 00:59:25 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8314039/appartement-spacieux-et-lumineux-islane,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:d199d070bcdc967c34082e36,mubawab.ma,,Tanger,Mghogha,Tangier-Tetouan-Al Hoceima,,,95.0,3.0,1.0,unknown,unknown,unknown,unknown,800000.0,8421.05,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement 3chambres,800 000 DH,"Mghogha, Tanger",95 m² 5 Pièces 3 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:a2bd12259b6bc405eb1f3f7e,mubawab.ma,,Marrakech,Samlalia,Marrakech-Safi,,,80.0,2.0,3.0,unknown,unknown,unknown,unknown,1700000.0,21250.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement en vente à Samlalia. Superficie 80 m²,1 700 000 DH,"Samlalia, Marrakech",80 m² 2 Pièces 2 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:2e3f175985c4539a5438f5ea,mubawab.ma,,Tanger,Tanger City Center,Tangier-Tetouan-Al Hoceima,,,67.0,2.0,,unknown,unknown,unknown,unknown,2140000.0,31940.3,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vend appartement à View Tower,2 140 000 DH,"Tanger City Center, Tanger",67 m² 3 Pièces 2 Chambres,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8370071,mubawab.ma,8370071,Marrakech,Guéliz,Marrakech-Safi,,,82.0,2.0,2.0,furnished,yes,unknown,unknown,1950000.0,23780.49,appartement,sale,,unknown,Wed Sep 02 2026 22:00:12 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8370071/gu%C3%A9liz-appt-r%C3%A9nov%C3%A9-2-suites-avec-vue-d%C3%A9gag%C3%A9e,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8275441,mubawab.ma,8275441,Casablanca,Les princesses,Casablanca-Settat,,,105.0,3.0,3.0,furnished,yes,unknown,unknown,1840000.0,17523.81,appartement,sale,,unknown,Wed Sep 02 2026 12:33:35 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8275441/appartement-%C3%A0-vendre-de-105-0-m%C2%B2-%C3%A0-casablanca-les-princesses,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:923a6717c05657b4f0e500c6,mubawab.ma,,Casablanca,Hermitage,Casablanca-Settat,,,126.0,4.0,2.0,unknown,unknown,unknown,unknown,2073750.0,16458.33,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartment/ résidence fermée/3 chambres/ hermitage,2 073 750 DH,"Hermitage, Casablanca",126 m² 4 Pièces 4 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:79e61d3725a6caea5f41083a,mubawab.ma,,Agadir,Secteur Touristique,Souss-Massa,,,240.0,3.0,4.0,unknown,unknown,unknown,yes,6600000.0,27500.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement Penthouse de luxe superbe vue mer,6 600 000 DH,"Secteur Touristique, Agadir",240 m² 12 Pièces 3 Chambres 4 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8387265,mubawab.ma,8387265,Tanger,Tanger City Center,Tangier-Tetouan-Al Hoceima,,,75.0,2.0,2.0,furnished,yes,unknown,unknown,3000000.0,40000.0,appartement,sale,,unknown,Tue Sep 01 2026 23:32:17 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8387265/appart-meuble-2-chambre-tanger-city-center-vendre,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8306972,mubawab.ma,8306972,Casablanca,Ferme Bretonne,Casablanca-Settat,,,70.0,2.0,2.0,unknown,yes,unknown,unknown,1470000.0,21000.0,appartement,sale,,unknown,Wed Sep 02 2026 11:54:00 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8306972/appartement-70m%C2%B2-%C3%A0-ferme-bretonne-casablanca,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8386536,mubawab.ma,8386536,Casablanca,Almaz,Casablanca-Settat,,,84.0,2.0,2.0,unknown,yes,yes,unknown,1200000.0,14285.71,appartement,sale,,unknown,Wed Sep 02 2026 07:13:49 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8386536/appartement-ensoleill%C3%A9-%C3%A0-vendre-%E2%80%93-quartier-almaz,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8400636,mubawab.ma,8400636,Rabat,Souissi,Rabat-Salé-Kenitra,,,124.0,3.0,2.0,unknown,yes,unknown,unknown,3300000.0,26612.9,appartement,sale,,unknown,Tue Sep 01 2026 18:35:37 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8400636/opportunit%C3%A9-%C3%A0-saisir-appartement-presque-neuf,valid,,unique,,Opportunité à saisir: Appartement presque neuf,3300000.0 MAD,Souissi à Rabat,,data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_scrapy_v3.csv
mubawab.ma:content:665881441a06310a88dc54ed,mubawab.ma,,Marrakech,Hivernage,Marrakech-Safi,,,160.0,3.0,2.0,unknown,unknown,unknown,unknown,4000000.0,25000.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à l'achat à Hivernage. 6 pièces. Tout confort av...,4 000 000 DH,"Hivernage, Marrakech",160 m² 6 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:a94eea6e3fc3c8eb9d4dd28e,mubawab.ma,,Tanger,Zemmouri,Tangier-Tetouan-Al Hoceima,,,107.0,2.0,1.0,unknown,unknown,unknown,unknown,1150000.0,10747.66,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartment à vendre à Zemmouri 107m2,1 150 000 DH,"Zemmouri, Tanger",107 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:283936f3b80e45cd24d2609e,mubawab.ma,,Casablanca,Beausite,Casablanca-Settat,,,55.0,2.0,1.0,unknown,unknown,unknown,unknown,390000.0,7090.91,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre Ain sebaa coté ENCG et Marjan,390 000 DH,"Beausite, Casablanca",55 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:6ebf06f9c544ccf84abd4156,mubawab.ma,,Casablanca,Palmier,Casablanca-Settat,,,60.0,2.0,1.0,unknown,unknown,unknown,unknown,1260000.0,21000.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Reserver votre appartement des maintenant,1 260 000 DH,"Palmier, Casablanca",60 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:url:0f94ee5dde7bbc8d04a90b2a,mubawab.ma,,Casablanca,Oasis,Casablanca-Settat,,,73.0,2.0,1.0,unknown,yes,unknown,unknown,1825000.0,25000.0,appartement,sale,,unknown,Wed Sep 02 2026 02:56:44 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/pa/8319811/appartement-%C3%A0-vendre-%C3%A0-oasis-superficie-73m%C2%B2,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:79d1ebf6697c4eda03af21c3,mubawab.ma,,Tanger,Achakar,Tangier-Tetouan-Al Hoceima,,,60.0,2.0,1.0,unknown,unknown,unknown,unknown,450000.0,7500.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Superbe appartement à vendre à Achakar. 1 Pièce. Salon typiq...,450 000 DH,"Achakar, Tanger",60 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:3e6c5b4e595f12aa84eb687b,mubawab.ma,,Casablanca,Californie,Casablanca-Settat,,,101.0,2.0,3.0,unknown,unknown,unknown,unknown,1380000.0,13663.37,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à Vendre de 101.0 m² à Casablanca, Californie",1 380 000 DH,"Californie, Casablanca",101 m² 4 Pièces 2 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8306414,mubawab.ma,8306414,Casablanca,Aïn Sebaâ,Casablanca-Settat,,,64.0,2.0,1.0,unknown,unknown,unknown,unknown,8850000.0,138281.25,appartement,sale,,unknown,Wed Sep 02 2026 11:42:54 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8306414/vente-appartement-%C3%A0-ain-sebaa,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:25c2fd613342b97a9f33e427,mubawab.ma,,Casablanca,Almaz,Casablanca-Settat,,,142.0,3.0,2.0,unknown,unknown,unknown,unknown,2300000.0,16197.18,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement haut standing à vendre Quartier Almaz,2 300 000 DH,"Almaz, Casablanca",142 m² 10 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:59928e84e1b83aa0e6fb4a0c,mubawab.ma,,Casablanca,Les Hôpitaux,Casablanca-Settat,,,119.0,3.0,2.0,unknown,unknown,unknown,unknown,1450000.0,12184.87,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à Vendre de 119.0 m² à Casablanca, Hopitaux",1 450 000 DH,"Les Hôpitaux, Casablanca",119 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d9278168d150a0a77c50a590,mubawab.ma,,Mohammedia,La Siesta,Casablanca-Settat,,,135.0,3.0,2.0,unknown,unknown,unknown,unknown,2000000.0,14814.81,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement El Mansouria luxe et confort,2 000 000 DH,"La Siesta, Mohammedia",135 m² 7 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:8b99e2fe5866dcde2c51dc23,mubawab.ma,,Tanger,Sania,Tangier-Tetouan-Al Hoceima,,,112.0,3.0,2.0,unknown,unknown,unknown,unknown,2184000.0,19500.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement MALABATA HILLS 3 chambres,2 184 000 DH,"Sania, Tanger",112 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:9b9719fa63f9b5346894b23a,mubawab.ma,,Agadir,Riad Salam,Souss-Massa,,,77.0,2.0,1.0,unknown,unknown,unknown,unknown,900000.0,11688.31,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement proximité souk El Had,900 000 DH,"Riad Salam, Agadir",77 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:1dc6b1d0848cb06028b5304c,mubawab.ma,,Casablanca,Sidi Moumen,Casablanca-Settat,,,61.0,2.0,1.0,unknown,unknown,unknown,unknown,460000.0,7540.98,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre,460 000 DH,"Sidi Moumen, Casablanca",61 m² 4 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8315038,mubawab.ma,8315038,Casablanca,Beauséjour,Casablanca-Settat,,,132.0,4.0,2.0,furnished,yes,unknown,unknown,1800000.0,13636.36,appartement,sale,,unknown,Wed Sep 02 2026 11:45:19 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8315038/appartement-%C3%A0-vendre-132-m%C2%B2-4-chambres-beaus%C3%A9jour-casablanca,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8288019,mubawab.ma,8288019,Casablanca,Maârif Extension,Casablanca-Settat,,,167.0,3.0,3.0,unknown,yes,unknown,unknown,2100000.0,12574.85,appartement,sale,,unknown,Wed Sep 02 2026 11:12:45 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8288019/appartement-%C3%A0-vendre-167-m%C2%B2-3-chambres-ma%C3%A2rif-extension-casablanca,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:29cd29cadcc15d439d89c93d,mubawab.ma,,Casablanca,Anfa,Casablanca-Settat,,,162.0,3.0,2.0,unknown,unknown,unknown,unknown,1900000.0,11728.4,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement avec vue exceptionnelle sur mer – Boulevard d’An...,1 900 000 DH,"Anfa, Casablanca",162 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:7d231eef46a1f7f7a89f94b2,mubawab.ma,,Casablanca,Les Hôpitaux,Casablanca-Settat,,,154.0,3.0,2.0,unknown,unknown,unknown,unknown,1650000.0,10714.29,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Particulier Vend appartement à Les Hôpitaux. Surface de 154...,1 650 000 DH,"Les Hôpitaux, Casablanca",154 m² 3 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8367500,mubawab.ma,8367500,Casablanca,Roches Noires,Casablanca-Settat,,,122.0,3.0,1.0,furnished,yes,unknown,unknown,1220000.0,10000.0,appartement,sale,,unknown,Wed Sep 02 2026 07:33:46 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8367500/appartement-%C3%A0-vendre-de-122-0-m%C2%B2-%C3%A0-casablanca-roches-noires,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8261978,mubawab.ma,8261978,Casablanca,Maârif Extension,Casablanca-Settat,,,95.0,2.0,2.0,unknown,yes,yes,unknown,1400000.0,14736.84,appartement,sale,,unknown,Wed Sep 02 2026 07:24:09 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8261978/appartement-%C3%A0-vendre-95-m%C2%B2-2-chambres-ma%C3%A2rif-extension-casablanca,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
